Date,Oil,Coal,Gas,Elec,GSCI,VIX,STOXX,AAA,BAA,Diff_BAA_AAA,ECB_Spot_3M,eua07,eua08,eua09,eua10,eua11,eua12,eua13,eua14,eua15,eua16,eua17,eua18,eua19,eua20,eua21,eua22,eua2007_vol1,eua2007_vol2,eua2007_out,eua2008_vol1,eua2008_vol2,eua2008_out,eua2009_vol1,eua2009_vol2,eua2009_out,eua2010_vol1,eua2010_vol2,eua2010_out,eua2011_vol1,eua2011_vol2,eua2011_out,eua2012_vol1,eua2012_vol2,eua2012_out,eua2013_vol1,eua2013_vol2,eua2013_out,eua2014_vol1,eua2014_vol2,eua2014_out,eua2015_vol1,eua2015_vol2,eua2015_out,eua2016_vol1,eua2016_vol2,eua2016_out,eua2017_vol1,eua2017_vol2,eua2017_out,eua2018_vol1,eua2018_vol2,eua2018_out,eua2019_vol1,eua2019_vol2,eua2019_out,eua2020_vol1,eua2020_vol2,eua2020_out,eua2021_vol1,eua2021_vol2,eua2021_out,eua2022_vol1,eua2022_vol2,eua2022_out
20110426,124.14,127.8,21.829,51.31,751.9,15.62,281.23,5.1,5.91,0.81,0.962652,,,,,16.89,17.76,19.15,20.32,21.42,22.52,23.67,24.87,26.12,27.37,,,,,,,,,,,,,,,3887,3887,139378,1161,1161,237066,550,550,65644,49,49,8174,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110427,125.13,127.95,22.313,51.34,752.3,15.35,282.12,5.17,5.96,0.79,1.007593,,,,,17.1,17.97,19.37,20.54,21.64,22.74,23.89,25.09,26.34,27.59,,,,,,,,,,,,,,,6660,6660,139951,2532,2532,237102,1313,1313,65751,49,49,8174,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110428,125.02,128.25,23.175,51.46,751.2,14.62,283.04,5.11,5.93,0.82,1.039794,,,,,17.21,18.09,19.53,20.77,21.87,22.97,24.12,25.32,26.57,27.82,,,,,,,,,,,,,,,18121,18121,142049,9088,9088,237561,2466,2466,65697,50,50,8174,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110429,125.89,128.25,23.092,51.58,758.79,14.75,283.78,5.09,5.9,0.81,1.027174,,,,,17.14,17.99,19.4,20.57,21.8,22.9,24.05,25.25,26.5,27.75,,,,,,,,,,,,,,,1342,1342,142058,404,404,237878,89,89,65762,25,25,8195,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110502,125.12,128.45,23.136,57.09,754.34,15.99,283.93,5.08,5.88,0.8,1.045499,,,,,17.42,18.27,19.69,20.87,21.85,22.8,23.7,24.6,25.51,26.49,,,,,,,,,,,,,,,5125,5125,142152,328,328,237918,224,224,65823,10,10,8175,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110503,122.45,127.9,22.17,56.56,742.87,16.7,282.43,5.03,5.85,0.82,1.031789,,,,,17.2,18.06,19.51,20.81,21.81,22.76,23.66,24.56,25.47,26.45,,,,,,,,,,,,,,,8146,8146,142674,1881,1881,238035,659,659,65652,414,414,8276,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110504,121.19,127.95,21.933,56.76,731.54,17.08,278.52,5,5.81,0.81,1.077361,,,,,17.09,17.94,19.36,20.58,21.68,22.68,23.58,24.48,25.4,26.35,,,,,,,,,,,,,,,8330,8330,142572,3214,3214,238132,317,317,65800,12,12,8287,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110505,110.8,126,21.896,56.65,683.83,18.2,277.79,4.94,5.77,0.83,1.033348,,,,,16.97,17.81,19.25,20.48,21.58,22.58,23.48,24.38,25.3,26.25,,,,,,,,,,,,,,,13713,13713,142204,3372,3372,238602,1234,1234,66643,206,206,8478,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110506,109.13,126,22.075,56.67,674.16,18.4,281.33,4.96,5.79,0.83,1.065768,,,,,17.05,17.89,19.27,20.5,21.6,22.6,23.5,24.4,25.32,26.27,,,,,,,,,,,,,,,15885,15885,142358,2963,2963,238375,1272,1272,67113,5,5,8477,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110509,115.9,125.6,22.571,57.44,698.46,17.16,280.43,4.97,5.81,0.84,1.050409,,,,,17.05,17.87,19.24,20.44,21.54,22.54,23.44,24.34,25.26,26.21,,,,,,,,,,,,,,,7112,7112,141961,4944,4944,240926,3815,3815,65261,26,26,8502,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110510,117.63,124.3,23.107,57.59,708.51,15.91,282.92,5,5.84,0.84,1.020768,,,,,16.96,17.77,19.13,20.31,21.41,22.41,23.31,24.21,25.13,26.08,,,,,,,,,,,,,,,6685,6685,142423,2403,2403,240577,809,809,65419,128,128,8628,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110511,112.57,123.5,23.357,58.08,681,16.95,283.73,4.96,5.8,0.84,1.029152,,,,,16.84,17.62,18.98,20.18,21.28,22.28,23.18,24.08,25,25.95,,,,,,,,,,,,,,,7083,7083,143950,2634,2634,240187,618,618,65385,69,69,8629,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110512,112.98,122.1,23.082,58.02,681.14,16.03,281.8,5.02,5.86,0.84,1.042373,,,,,16.91,17.68,19.02,20.21,21.31,22.31,23.21,24.11,25.03,25.98,,,,,,,,,,,,,,,9493,9493,145997,2938,2938,241280,1317,1317,65222,544,544,8872,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110513,113.83,121.6,22.9,58.29,683.61,17.07,280.5,4.97,5.82,0.85,1.056337,,,,,16.72,17.49,18.83,19.99,21.09,22.09,22.99,23.89,24.81,25.76,,,,,,,,,,,,,,,8916,8916,146604,2609,2609,240798,1654,1654,65402,255,255,8773,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110516,112.73,121.55,22.988,58.25,675.74,18.24,280.13,4.91,5.75,0.84,1.0434,,,,,16.89,17.67,19.04,20.2,21.3,22.3,23.2,24.1,25.02,25.97,,,,,,,,,,,,,,,6727,6727,147551,1727,1727,240916,603,603,65650,220,220,8856,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110517,109.99,122.2,23.073,58.09,672.92,17.55,277.28,4.86,5.71,0.85,1.026437,,,,,16.64,17.4,18.74,19.93,21.03,22.03,22.93,23.83,24.75,25.7,,,,,,,,,,,,,,,8734,8734,147757,2786,2786,240830,1285,1285,65735,461,461,8872,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110518,112.3,123.15,23.06,57.87,691.04,16.23,278.17,4.92,5.77,0.85,1.047897,,,,,16.59,17.36,18.69,19.88,20.98,21.98,22.88,23.78,24.7,25.65,,,,,,,,,,,,,,,10890,10890,148382,3526,3526,240208,1572,1572,65590,795,795,9112,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110519,111.42,123.35,23.09,58.23,683.26,15.52,280,4.96,5.78,0.82,1.055456,,,,,16.5,17.26,18.48,19.6,20.7,21.7,22.6,23.5,24.42,25.37,,,,,,,,,,,,,,,9049,9049,147647,6945,6945,238827,6425,6425,64186,799,799,9069,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110520,112.39,123.4,23.175,58.11,688.52,17.43,279.65,4.98,5.78,0.8,1.015818,,,,,16.39,17.12,18.3,19.35,20.45,21.45,22.35,23.25,24.17,25.12,,,,,,,,,,,,,,,8096,8096,145334,3055,3055,238593,1492,1492,64576,30,30,9090,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110523,110.1,123,23.25,57.07,676.81,18.27,274.78,4.95,5.75,0.8,1.019395,,,,,16.15,16.86,18.04,19.09,20.19,21.19,22.09,22.99,23.91,24.86,,,,,,,,,,,,,,,10905,10905,145868,4769,4769,237996,1621,1621,65032,250,250,9319,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110524,112.53,123,23.125,56.86,684.77,17.82,275.39,4.95,5.74,0.79,1.02232,,,,,16.36,17.08,18.27,19.32,20.42,21.42,22.32,23.22,24.14,25.09,,,,,,,,,,,,,,,9493,9493,146634,2389,2389,238114,1270,1270,65519,291,291,9572,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110525,114.93,122.9,23.225,56.46,696.53,17.07,277.37,4.97,5.77,0.8,1.032417,,,,,16.38,17.09,18.29,19.36,20.46,21.46,22.36,23.26,24.18,25.13,,,,,,,,,,,,,,,12808,12808,146199,3999,3999,238870,1643,1643,66347,467,467,9499,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110526,115.05,121.55,23.215,56.66,694.56,16.09,277.14,4.92,5.71,0.79,1.059046,,,,,16.35,17.06,18.27,19.35,20.45,21.45,22.35,23.25,24.17,25.12,,,,,,,,,,,,,,,18411,18411,144201,8162,8162,239038,2759,2759,67298,1012,1012,9599,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110527,115.03,122.45,23.275,56.65,698.72,15.98,279.05,4.95,5.72,0.77,1.052563,,,,,16.89,17.65,18.93,20.01,21.11,22.11,23.01,23.91,24.83,25.78,,,,,,,,,,,,,,,19265,19265,145050,4460,4460,238853,1437,1437,67838,33,33,9626,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110530,114.68,121.15,23.698,56.83,698.72,15.98,278.82,4.95,5.72,0.77,1.054776,,,,,16.89,17.65,18.93,20.01,21.11,22.11,23.01,23.91,24.83,25.78,,,,,,,,,,,,,,,19265,19265,145050,4460,4460,238803,1437,1437,67838,33,33,9626,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110531,116.73,122.15,23.718,54.59,707.26,15.45,281.06,4.94,5.7,0.76,1.056006,,,,,16.99,17.74,19.05,20.17,21.27,22.27,23.17,24.07,24.99,25.94,,,,,,,,,,,,,,,23188,23188,146766,6427,6427,238920,2586,2586,68113,40,40,9638,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110601,114.53,122.2,23.234,54.72,696.57,18.3,278.38,4.88,5.64,0.76,1.064769,,,,,16.8,17.53,18.86,19.98,21.08,22.08,22.98,23.88,24.8,25.75,,,,,,,,,,,,,,,16833,16833,150503,8964,8964,240011,2548,2548,69404,361,361,9941,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110602,115.54,121.85,23.019,54.72,698.5,18.09,274.67,4.99,5.74,0.75,1.094559,,,,,16.75,17.46,18.78,19.88,20.98,21.98,22.88,23.78,24.7,25.65,,,,,,,,,,,,,,,6199,6199,150913,1478,1478,240066,1852,1852,70530,91,91,10008,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110603,115.84,122.8,23.075,54.48,699.77,17.95,273.67,4.97,5.72,0.75,1.114932,,,,,16.83,17.54,18.88,19.98,21.08,22.08,22.98,23.88,24.8,25.75,,,,,,,,,,,,,,,6246,6246,151441,1296,1296,240086,109,109,70495,18,18,10017,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110606,114.48,123.55,22.924,54.21,692.04,18.49,272.16,5.01,5.76,0.75,1.115893,,,,,16.69,17.39,18.74,19.89,20.99,21.99,22.89,23.79,24.71,25.66,,,,,,,,,,,,,,,6667,6667,151492,2085,2085,239580,988,988,70748,171,171,10125,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110607,116.78,125.3,22.966,54.32,696.61,18.07,271.87,5.01,5.76,0.75,1.157807,,,,,16.65,17.36,18.69,19.82,20.92,21.92,22.82,23.72,24.64,25.59,,,,,,,,,,,,,,,10650,10650,151421,5010,5010,239899,4839,4839,71400,612,612,10610,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110608,117.85,124.55,22.94,54.14,703.56,18.79,269.01,4.95,5.71,0.76,1.181902,,,,,16.51,17.21,18.54,19.67,20.77,21.77,22.67,23.57,24.49,25.44,,,,,,,,,,,,,,,8414,8414,150837,5283,5283,241015,4276,4276,72581,685,685,11209,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110609,119.57,124.75,22.946,54.25,710.27,17.77,271.76,4.97,5.74,0.77,1.204368,,,,,16.67,17.39,18.74,19.88,20.98,21.98,22.88,23.78,24.7,25.65,,,,,,,,,,,,,,,11600,11600,150433,2580,2580,241244,1032,1032,72941,459,459,11102,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110610,118.78,124.25,22.975,54.27,701.79,18.86,268.13,4.93,5.7,0.77,1.202143,,,,,16.65,17.36,18.73,19.84,20.94,21.94,22.84,23.74,24.66,25.61,,,,,,,,,,,,,,,7041,7041,150809,4572,4572,242096,2191,2191,73280,310,310,11120,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110613,119.1,124.7,23.184,54.27,695.14,19.61,268.71,4.98,5.72,0.74,1.203617,,,,,16.69,17.39,18.75,19.91,21.01,22.01,22.91,23.81,24.73,25.68,,,,,,,,,,,,,,,4121,4121,150050,1279,1279,242268,1147,1147,73550,30,30,11150,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110614,120.16,124.95,23.229,54.83,701.44,18.26,270.82,5.06,5.82,0.76,1.220934,,,,,16.5,17.21,18.55,19.7,20.8,21.8,22.7,23.6,24.52,25.47,,,,,,,,,,,,,,,10581,10581,150285,3984,3984,243131,3093,3093,73595,273,273,10993,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110615,117.1,124.25,23.115,54.42,677.71,21.32,267.95,4.96,5.72,0.76,1.20435,,,,,16.25,16.93,18.2,19.29,20.39,21.39,22.29,23.19,24.11,25.06,,,,,,,,,,,,,,,16223,16223,150794,6381,6381,245030,4521,4521,73811,933,933,11340,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110616,114.02,123.1,22.919,54.31,674.8,22.73,266.73,4.92,5.68,0.76,1.214313,,,,,16.1,16.77,17.99,18.99,20.09,21.09,21.99,22.89,23.81,24.76,,,,,,,,,,,,,,,14137,14137,151627,5390,5390,244305,4447,4447,74632,1857,1857,11015,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110617,113.21,122.65,22.898,54.23,669.11,21.85,267.17,4.96,5.73,0.77,1.242929,,,,,15.65,16.3,17.45,18.39,19.7,20.7,21.6,22.5,23.42,24.37,,,,,,,,,,,,,,,16044,16044,152319,3805,3805,244568,1667,1667,75212,386,386,11091,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110620,111.69,122.1,22.725,52.63,666.98,19.99,265.76,4.96,5.73,0.77,1.24213,,,,,15.27,15.89,17.02,18,19.31,20.31,21.21,22.11,23.03,23.98,,,,,,,,,,,,,,,18730,18730,148566,6785,6785,243783,5076,5076,75839,308,308,11341,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110621,110.95,122.3,22.682,52.65,668.47,18.86,269.59,4.98,5.74,0.76,1.240802,,,,,14.8,15.41,16.52,17.5,18.81,19.81,20.71,21.61,22.53,23.48,,,,,,,,,,,,,,,33009,33009,149344,9208,9208,244622,5103,5103,76039,1174,1174,12338,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110622,114.21,122.35,22.669,52.42,673.22,18.52,268.07,4.98,5.75,0.77,1.228261,,,,,14.78,15.39,16.48,17.48,18.79,19.79,20.69,21.59,22.51,23.46,,,,,,,,,,,,,,,28929,28929,148461,6510,6510,243346,9280,9280,76539,523,523,12668,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110623,107.26,121.75,22.421,52.37,648.75,19.29,264.31,4.92,5.69,0.77,1.241055,,,,,13.37,13.92,14.91,15.81,17.12,18.12,19.02,19.92,20.84,21.79,,,,,,,,,,,,,,,52209,52209,155304,15651,15651,246085,6136,6136,77438,1239,1239,13676,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110624,105.12,121.65,22.294,52.46,644.89,21.1,263.98,4.93,5.71,0.78,1.234412,,,,,12.26,12.72,13.5,14.29,15.6,16.6,17.5,18.4,19.32,20.27,,,,,,,,,,,,,,,26375,26375,156910,11790,11790,243782,4723,4723,77774,427,427,14047,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110627,105.99,120.75,22.022,51.86,642.82,20.56,264.01,5.04,5.82,0.78,1.239587,,,,,12.97,13.51,14.46,15.4,16.71,17.71,18.61,19.51,20.43,21.38,,,,,,,,,,,,,,,32181,32181,157410,13163,13163,243342,4102,4102,78005,622,622,14427,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110628,108.78,121.8,22.142,52.07,656.96,19.17,265.23,5.09,5.86,0.77,1.270511,,,,,13.49,14.13,15.13,16.02,17.33,18.33,19.23,20.13,21.05,22,,,,,,,,,,,,,,,28430,28430,157195,13858,13858,248820,6037,6037,79607,553,553,14658,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110629,112.4,122.55,22.285,52.3,670.47,17.27,269.8,5.13,5.89,0.76,1.28286,,,,,13.01,13.63,14.57,15.51,16.77,17.77,18.67,19.57,20.49,21.42,,,,,,,,,,,,,,,24179,24179,157570,8843,8843,249158,5068,5068,79428,453,453,14744,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110630,112.48,122.65,22.333,50.53,668.85,16.52,272.86,5.14,5.9,0.76,1.30394,,,,,13.53,14.18,15.24,16.2,17.46,18.46,19.36,20.26,21.18,22.11,,,,,,,,,,,,,,,16572,16572,157542,10915,10915,248893,6965,6965,80061,293,293,14927,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110701,111.77,122.7,22,50.39,664.31,15.87,274.92,5.16,5.91,0.75,1.225688,,,,,13.28,13.91,14.94,15.91,17.17,18.17,19.07,19.97,20.89,21.82,,,,,,,,,,,,,,,14497,14497,156796,4221,4221,249393,1041,1041,80553,18,18,14932,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110704,111.39,123.3,21.93,49.97,664.31,15.87,275.54,5.16,5.91,0.75,1.252189,,,,,13.41,14.06,15.13,16.1,17.36,18.36,19.26,20.16,21.08,22.01,,,,,,,,,,,,,,,6095,6095,158775,2212,2212,249257,1577,1577,81647,92,92,14963,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110705,113.61,124.05,21.95,49.91,675.35,16.06,275.62,5.13,5.9,0.77,1.256947,,,,,13.55,14.22,15.21,16.15,17,18,18.9,19.8,20.72,21.65,,,,,,,,,,,,,,,18278,18278,156655,6488,6488,248214,2590,2590,82952,222,222,15091,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110706,113.62,123.75,21.975,49.44,673.73,16.34,274.79,5.08,5.85,0.77,1.200649,,,,,13.18,13.84,14.85,15.79,16.64,17.64,18.54,19.44,20.36,21.29,,,,,,,,,,,,,,,13653,13653,155788,4655,4655,248505,1371,1371,83924,90,90,15179,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110707,118.59,123.45,22.188,49.6,690.88,15.95,275.93,5.07,5.86,0.79,1.244054,,,,,13,13.65,14.65,15.58,16.53,17.48,18.38,19.28,20.18,21.08,,,,,,,,,,,,,,,20036,20036,155382,6517,6517,247958,2903,2903,85003,117,117,15239,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110708,118.33,123.25,22.1,49.12,685.6,15.95,273.76,4.98,5.76,0.78,1.26616,,,,,12.68,13.29,14.24,15.12,16.07,17.02,17.92,18.82,19.72,20.62,,,,,,,,,,,,,,,21366,21366,157406,6386,6386,248787,1915,1915,84968,71,71,15274,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110711,117.24,122.65,21.858,48.44,680.28,18.39,269.9,4.89,5.7,0.81,1.285069,,,,,12.09,12.66,13.56,14.43,15.46,16.53,17.43,18.33,19.25,20.2,,,,,,,,,,,,,,,21857,21857,158656,4584,4584,249130,1813,1813,85518,652,652,15340,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110712,117.75,122.65,21.911,48.78,689.8,19.87,268.16,4.87,5.69,0.82,1.28938,,,,,12.4,13.01,13.95,14.85,15.88,16.95,17.85,18.75,19.67,20.62,,,,,,,,,,,,,,,25845,25845,160282,5634,5634,250106,2221,2221,85994,485,485,15349,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110713,118.78,122.85,21.95,48.78,698.04,19.91,269.94,4.86,5.68,0.82,1.273204,,,,,11.99,12.57,13.54,14.43,15.45,16.45,17.35,18.25,19.16,20.09,,,,,,,,,,,,,,,18075,18075,157086,7480,7480,248416,2021,2021,86014,516,516,15064,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110714,118.32,122.9,21.81,49.14,688.41,20.8,267.68,4.92,5.74,0.82,1.237316,,,,,12.31,12.89,13.85,14.79,15.81,16.79,17.69,18.59,19.5,20.42,,,,,,,,,,,,,,,17343,17343,158786,3410,3410,248429,2771,2771,86890,331,331,15341,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110715,117.26,122.95,21.85,49.23,693.94,19.53,266.91,4.91,5.74,0.83,1.163973,,,,,12.43,13.01,13.96,14.88,15.9,16.88,17.78,18.68,19.59,20.51,,,,,,,,,,,,,,,8612,8612,159844,3235,3235,249319,2332,2332,88001,1020,1020,15327,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110718,116.05,122.7,21.923,47.66,687.62,20.95,262.1,4.95,5.78,0.83,1.160281,,,,,12.22,12.78,13.73,14.63,15.66,16.64,17.54,18.44,19.35,20.25,,,,,,,,,,,,,,,16496,16496,161336,2397,2397,250642,6014,6014,91097,2730,2730,16997,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110719,117.06,122.85,21.9,47.15,694.61,19.21,264.28,4.84,5.69,0.85,1.123859,,,,,12.4,12.98,13.91,14.79,15.81,16.79,17.69,18.59,19.5,20.4,,,,,,,,,,,,,,,10881,10881,162904,2315,2315,250500,2053,2053,91581,501,501,17431,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110720,118.15,123.1,21.888,47.25,696.4,19.09,267.73,4.91,5.76,0.85,1.083935,,,,,12.8,13.41,14.4,15.28,16.29,17.26,18.16,19.06,19.97,20.89,,,,,,,,,,,,,,,21487,21487,163084,7330,7330,250808,2717,2717,91961,248,248,17461,300,300,300,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110721,117.51,123.1,21.881,47.13,695.41,17.56,270.48,4.96,5.8,0.84,1.133658,,,,,13.11,13.78,14.77,15.67,16.57,17.47,18.37,19.27,20.18,21.1,,,,,,,,,,,,,,,22343,22343,161241,8760,8760,251276,4439,4439,92852,969,969,17716,100,100,400,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110722,118.67,123.2,21.75,46.32,701.57,17.52,272.02,4.88,5.74,0.86,1.0243,,,,,12.99,13.63,14.61,15.51,16.41,17.31,18.21,19.11,20.02,20.95,,,,,,,,,,,,,,,16320,16320,160960,7415,7415,253798,3698,3698,93831,716,716,18402,400,400,550,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110725,117.94,123.5,21.588,46.13,697.5,19.35,271.28,4.94,5.8,0.86,1.082033,,,,,12.93,13.57,14.54,15.44,16.34,17.24,18.14,19.04,19.95,20.88,,,,,,,,,,,,,,,6380,6380,161006,2198,2198,254571,635,635,94085,555,555,18807,1100,1100,1450,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110726,118.28,123.65,21.407,46,701.37,20.23,270.08,4.88,5.75,0.87,1.111062,,,,,12.86,13.51,14.51,15.42,16.32,17.22,18.12,19.02,19.93,20.86,,,,,,,,,,,,,,,11040,11040,162571,6265,6265,257123,1133,1133,94688,345,345,18942,1100,1100,1450,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110727,117.43,123.65,21.225,45.94,694.82,22.98,267.05,4.88,5.74,0.86,1.125324,,,,,12.41,13.02,13.95,14.86,15.76,16.66,17.56,18.46,19.38,20.33,,,,,,,,,,,,,,,16325,16325,161542,4520,4520,257874,2522,2522,96316,622,622,19393,8,8,1450,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110728,117.36,123.75,21.329,45.89,693.18,23.74,267.08,4.84,5.71,0.87,1.102448,,,,,12.52,13.13,14.04,14.91,15.78,16.68,17.58,18.48,19.4,20.35,,,,,,,,,,,,,,,15758,15758,161900,6048,6048,257588,5481,5481,96862,867,867,20078,8,8,1450,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110729,116.74,123.85,22.229,46.21,686.08,25.25,265.25,4.67,5.59,0.92,1.089475,,,,,12.23,12.8,13.67,14.5,15.35,16.25,17.15,18.05,18.97,19.92,,,,,,,,,,,,,,,13258,13258,160710,6215,6215,258808,3006,3006,96908,816,816,20619,625,625,1875,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110801,116.81,125.6,21.92,46.06,684.08,23.66,262.02,4.59,5.54,0.95,1.057355,,,,,12,12.57,13.42,14.24,15.09,15.99,16.89,17.79,18.71,19.66,,,,,,,,,,,,,,,10332,10332,159560,2530,2530,259230,1873,1873,97431,219,219,20643,625,625,1875,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110802,116.46,126.25,21.8,45.81,683.81,24.79,256.98,4.44,5.4,0.96,1.05459,,,,,11.74,12.32,13.14,13.94,14.81,15.71,16.61,17.51,18.43,19.38,,,,,,,,,,,,,,,18941,18941,160140,5307,5307,259052,1905,1905,97420,615,615,20866,625,625,1875,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110803,113.23,126.5,21.55,45.66,671.59,23.38,251.95,4.42,5.36,0.94,1.102322,,,,,11.43,12,12.75,13.49,14.32,15.22,16.12,17.02,17.94,18.89,,,,,,,,,,,,,,,26993,26993,159096,7164,7164,258969,2312,2312,98000,2418,2418,21255,50,50,1925,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
20110804,107.25,126.35,21.525,45.56,644.95,31.66,243.16,4.31,5.24,0.93,1.06251,,,,,11.29,11.82,12.54,13.26,14.09,14.99,15.89,16.79,17.7,18.63,,,,,,,,,,,,,,,18427,18427,160103,6767,6767,259153,3853,3853,98753,850,850,21527,16,16,1925,300,300,300,60,60,300,300,300,300,20,20,20,10,10,10,,,,,,
